"x","y","z","chr","coord"
7.27347191512,11.3670660757,7.69621004056,"15(pat)",20000000
8.17879011656,11.5927542553,8.48683530787,"15(pat)",20100000
7.34393467374,12.0804433976,9.25060752206,"15(pat)",20200000
7.6116601181,13.036822307,9.18194243638,"15(pat)",20300000
8.72460746625,13.3530010814,8.78780233245,"15(pat)",20400000
11.3136431731,14.9084496375,7.36464446374,"15(pat)",20500000
11.4561289104,14.4672776803,6.48672856423,"15(pat)",20600000
11.3971087082,15.3028468973,7.22010253672,"15(pat)",20700000
12.0279770373,16.4608062006,7.05147147659,"15(pat)",20800000
12.665978678,16.7122905047,6.4657184945,"15(pat)",20900000
14.4268827879,14.0295886509,6.73897316846,"15(pat)",21000000
14.4595745535,12.9374230152,7.3461798144,"15(pat)",21100000
13.6112373809,12.5256454564,7.57307813696,"15(pat)",21200000
14.7833626639,12.124450809,6.81627509436,"15(pat)",21300000
15.6755010399,12.3182106423,5.93474457706,"15(pat)",21400000
16.330837139,12.6290420846,4.89609422423,"15(pat)",21500000
16.7636526636,13.5016708227,4.16074452084,"15(pat)",21600000
16.6596508559,14.319740089,3.18226413323,"15(pat)",21700000
15.817308311,14.9406631206,2.46474262355,"15(pat)",21800000
14.5452949478,15.1394996238,2.21729675742,"15(pat)",21900000
13.2061827031,15.2985725421,2.98679617113,"15(pat)",22000000
13.1439129701,14.0930414314,3.05426962005,"15(pat)",22100000
14.3311354447,13.7328766575,2.71008218842,"15(pat)",22200000
15.0889854255,13.7207918732,3.63278154828,"15(pat)",22300000
14.7821167117,13.8318593641,4.96204113849,"15(pat)",22400000
14.3847387763,14.4228187158,6.20765643771,"15(pat)",22500000
14.3162181812,15.124753287,5.68825916314,"15(pat)",22600000
13.7181122029,16.2166868383,5.71508214986,"15(pat)",22700000
13.0871108225,15.9820198605,4.82355622918,"15(pat)",22800000
13.0590762592,16.5543431652,3.9062762264,"15(pat)",22900000
14.2676257865,16.2234975982,3.56960461584,"15(pat)",23000000
14.2407092472,16.157925438,3.33849941876,"15(pat)",23100000
15.1233785925,15.6487954797,4.07682981625,"15(pat)",23200000
15.409024333,16.3890188019,4.932391606,"15(pat)",23300000
14.3469160062,16.9504604037,5.45837570506,"15(pat)",23400000
11.8960027606,18.1241935534,7.49965382072,"15(pat)",23500000
10.4512817168,18.1880542413,7.22747588119,"15(pat)",23600000
8.79915527149,17.6024467997,7.08971906202,"15(pat)",23700000
9.91509952838,16.6770748786,7.08961355108,"15(pat)",23800000
9.42381375996,17.1532766812,6.13948733404,"15(pat)",23900000
10.1923765305,17.2571076971,5.27545617047,"15(pat)",24000000
10.3400731188,17.2997912142,5.18347124343,"15(pat)",24100000
9.42720433013,16.1973570287,5.53290133009,"15(pat)",24200000
9.7608351413,15.9912314612,4.85574062121,"15(pat)",24300000
10.2125361315,15.971964062,4.50393628239,"15(pat)",24400000
11.1422478408,15.5576867303,5.64518217967,"15(pat)",24500000
11.9300942553,16.5979881341,6.71633671813,"15(pat)",24600000
12.6923344324,15.5376655586,7.12191381063,"15(pat)",24700000
12.7708558102,14.9977349217,5.73540105703,"15(pat)",24800000
12.776128609,14.4214912839,5.58545155693,"15(pat)",24900000
12.4060604002,14.8513110094,6.29651974757,"15(pat)",25000000
12.4859328986,15.146303117,5.74569078178,"15(pat)",25100000
11.4830953381,16.081307508,5.04497754395,"15(pat)",25200000
11.3810725305,16.2268659834,5.25631480984,"15(pat)",25300000
10.6517631763,15.5810981639,6.04101387401,"15(pat)",25400000
10.1986875151,15.8440599856,7.05400406121,"15(pat)",25500000
8.22050886883,16.0178298431,6.83268390585,"15(pat)",25600000
7.1913810128,17.0634128877,6.88918447444,"15(pat)",25700000
9.98324142946,16.2788523573,8.06394670507,"15(pat)",25800000
10.6480752318,15.3263182946,8.75188932611,"15(pat)",25900000
11.9607302485,16.9073649478,9.80405213281,"15(pat)",26000000
11.8234474451,16.4971499245,10.8582923168,"15(pat)",26100000
11.1491612753,15.4164060822,10.8674467038,"15(pat)",26200000
12.2368918484,14.7390254526,8.88628743267,"15(pat)",26300000
12.0651119735,13.5324314168,8.65302672609,"15(pat)",26400000
11.6017305339,13.2226864671,8.11700032975,"15(pat)",26500000
10.5232762815,13.3828781216,8.89703313393,"15(pat)",26600000
10.0623104466,14.203158097,9.79775930772,"15(pat)",26700000
9.46576319409,13.8778548419,9.94457653812,"15(pat)",26800000
9.70982371476,14.8200409312,9.78002659007,"15(pat)",26900000
8.57974683883,15.0605987213,10.1358806195,"15(pat)",27000000
9.31491375758,15.7497524289,9.8803682365,"15(pat)",27100000
9.44362394978,16.0380353121,8.76306331652,"15(pat)",27200000
9.17381153431,14.7012980859,8.36636031477,"15(pat)",27300000
9.17826524445,14.5848897139,8.11289371716,"15(pat)",27400000
9.37155884745,14.7249426572,7.53882380619,"15(pat)",27500000
9.61818833563,15.1199559255,6.48027388633,"15(pat)",27600000
8.55109627699,15.8526742416,6.46167503194,"15(pat)",27700000
8.18033856844,15.8849600614,6.73135775157,"15(pat)",27800000
7.28394258818,15.278263976,6.14420579577,"15(pat)",27900000
6.52898669883,14.9885570602,6.98145928463,"15(pat)",28000000
6.83230078102,15.572662812,7.98893394047,"15(pat)",28100000
5.741649197,15.9773638726,8.22004589028,"15(pat)",28200000
6.84064770129,16.8489264021,8.52082645953,"15(pat)",28300000
8.01986488713,17.8630480827,8.79309806999,"15(pat)",28400000
8.74311964997,19.1088115499,9.16381253138,"15(pat)",28500000
9.01671489286,18.2549779858,10.2397865168,"15(pat)",28600000
7.44891087946,17.7539665941,12.0354223508,"15(pat)",28700000
6.27109642366,17.7068606529,12.0829976068,"15(pat)",28800000
5.96139921892,17.8399270824,10.9869839358,"15(pat)",28900000
6.33852701877,17.8866788302,9.67044348716,"15(pat)",29000000
6.37878004519,17.6387822577,9.56788157297,"15(pat)",29100000
7.59575258411,17.9413765508,9.00706543451,"15(pat)",29200000
9.93275969257,16.6116371021,9.85429784847,"15(pat)",29300000
9.54795760431,16.7358101994,11.0923250735,"15(pat)",29400000
8.99282955946,16.3295375088,11.630062876,"15(pat)",29500000
9.32485925416,16.2248345537,11.0466932084,"15(pat)",29600000
8.70188189305,15.4397436526,10.335071128,"15(pat)",29700000
7.9517384909,14.9314578298,9.25072768667,"15(pat)",29800000
7.86593144672,14.5231036138,10.2889296331,"15(pat)",29900000
7.04975658539,14.4659218963,10.8710666373,"15(pat)",30000000
6.70992989236,15.0094249177,9.60465105761,"15(pat)",30100000
6.7216204609,15.7092934685,9.87408473134,"15(pat)",30200000
7.60805497557,16.4855906229,10.1983877781,"15(pat)",30300000
7.30161100901,16.3503917183,10.9409749783,"15(pat)",30400000
6.29003293369,15.9351665417,11.7619122397,"15(pat)",30500000
5.69140888537,15.0867137455,12.1788798026,"15(pat)",30600000
5.08121599779,14.294179584,11.7310865972,"15(pat)",30700000
4.05999874171,14.0158286041,11.7424231595,"15(pat)",30800000
